source_model,source_waveform_id,source_waveform_name,target_model,target_waveform_id,target_waveform_name,confidence,match_method,auto_apply,candidates,source_catalog,source_basis
MONTAGE,5256,Sd OrchA 2 St,MODX M,5598,Sd OrchA 2 St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5336,Shrill Snare St,MODX M,5678,Shrill Snare St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5416,Sd Hip Rim5,MODX M,5758,Sd Hip Rim5,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5177,Sd LdwHMono,MODX M,5519,Sd LdwHMn,NORMALIZED_EXACT,known Yamaha abbreviation/format expansion,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5257,Sd OrchA 1-2 L,MODX M,5599,Sd OrchA 1-2 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5337,Strong Snare Wire,MODX M,5679,Strong Snare Wire,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5417,Sd Break1,MODX M,5759,Sd Break1,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5178,Sd BreakRim,MODX M,5520,Sd BreakRim,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5258,Sd OrchA 1-2 R,MODX M,5600,Sd OrchA 1-2 R,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5338,Elec Jazz Snare St,MODX M,5680,Elec Jazz Snare St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5418,Sd Break2,MODX M,5760,Sd Break2,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5179,Sd Dry,MODX M,5521,Sd Dry,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5259,Sd OrchA 1 L,MODX M,5601,Sd OrchA 1 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5339,Elec Tight Snare St,MODX M,5681,Elec Tight Snare St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5419,Sd Break3,MODX M,5761,Sd Break3,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5180,Sd Heavy,MODX M,5522,Sd Heavy,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5260,Sd OrchA 2 L,MODX M,5602,Sd OrchA 2 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5340,Electric Snare,MODX M,5682,Electric Snare,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5420,Sd Break Heavy,MODX M,5762,Sd Break Heavy,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5181,Sd GM,MODX M,5523,Sd GM,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5261,Sd OrchA 1 R,MODX M,5603,Sd OrchA 1 R,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5341,Clang Snare St,MODX M,5683,Clang Snare St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5421,Sd Break Roll,MODX M,5763,Sd Break Roll,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5182,Sd Rock Stick1 St,MODX M,5524,Sd Rock Stick1 St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5262,Sd OrchA 2 R,MODX M,5604,Sd OrchA 2 R,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5342,Ambi Snare,MODX M,5684,Ambi Snare,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5422,Sd FX1,MODX M,5764,Sd FX1,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5183,Sd Rock Stick1 L,MODX M,5525,Sd Rock Stick1 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5263,Sd OrchB 1-2 St,MODX M,5605,Sd OrchB 1-2 St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5343,Snare Roll OneShot,MODX M,5685,Snare Roll OneShot,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5423,Sd FX2,MODX M,5765,Sd FX2,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5184,Sd Rock Stick1 R,MODX M,5526,Sd Rock Stick1 R,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5264,Sd OrchB 1 St,MODX M,5606,Sd OrchB 1 St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5344,Fine Snare St,MODX M,5686,Fine Snare St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5424,Sd FX3,MODX M,5766,Sd FX3,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5185,Sd Rock Stick2 St,MODX M,5527,Sd Rock Stick2 St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5265,Sd OrchB 2 St,MODX M,5607,Sd OrchB 2 St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5345,Elec Light Snare St,MODX M,5687,Elec Light Snare St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5425,Sd FX4,MODX M,5767,Sd FX4,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5186,Sd Rock Stick2 L,MODX M,5528,Sd Rock Stick2 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5266,Sd OrchB 1-2 L,MODX M,5608,Sd OrchB 1-2 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5346,Crackle Snare St,MODX M,5688,Crackle Snare St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5426,Sd Clap Analog,MODX M,5768,Sd Clap Analog,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5187,Sd Rock Stick2 R,MODX M,5529,Sd Rock Stick2 R,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5267,Sd OrchB 1-2 R,MODX M,5609,Sd OrchB 1-2 R,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5347,Sd HandClap,MODX M,5689,Sd HandClap,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5427,Sd Dist,MODX M,5769,Sd Dist,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5188,Sd Hip Stick1,MODX M,5530,Sd Hip Stick1,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5268,Sd OrchB 1 L,MODX M,5610,Sd OrchB 1 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5348,Sd Long Snare Wire,MODX M,5690,Sd Long Snare Wire,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5428,Sd Cut,MODX M,5770,Sd Cut,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5189,Sd Hip Stick2,MODX M,5531,Sd Hip Stick2,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5269,Sd OrchB 2 L,MODX M,5611,Sd OrchB 2 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5349,Sd T9-1,MODX M,5691,Sd T9-1,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5429,Sd Garg H,MODX M,5771,Sd Garg H,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5190,Sd Hip Stick3,MODX M,5532,Sd Hip Stick3,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5270,Sd OrchB 1 R,MODX M,5612,Sd OrchB 1 R,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5350,Sd T9-2,MODX M,5692,Sd T9-2,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5430,Sd Garg L,MODX M,5772,Sd Garg L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5191,Sd Hip Stick4,MODX M,5533,Sd Hip Stick4,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5271,Sd OrchB 2 R,MODX M,5613,Sd OrchB 2 R,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5351,Sd T9-3,MODX M,5693,Sd T9-3,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5431,Sd FM,MODX M,5773,Sd FM,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5192,Sd Hip Stick5,MODX M,5534,Sd Hip Stick5,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5272,Sd OrchC 1-4 St,MODX M,5614,Sd OrchC 1-4 St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5352,Sd T9-4,MODX M,5694,Sd T9-4,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5432,Sd FM Rim,MODX M,5774,Sd FM Rim,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5193,Sd Hip Stick6 St,MODX M,5535,Sd Hip Stick6 St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5273,Sd OrchC 1-4 L,MODX M,5615,Sd OrchC 1-4 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5353,Sd T9-5,MODX M,5695,Sd T9-5,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5433,Sd Syn,MODX M,5775,Sd Syn,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5194,Sd Hip Stick6 L,MODX M,5536,Sd Hip Stick6 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5274,Sd OrchC 1-4 R,MODX M,5616,Sd OrchC 1-4 R,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5354,Sd T9Gate,MODX M,5696,Sd T9Gate,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5434,Sd Clappy,MODX M,5776,Sd Clappy,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5195,Sd Hip Stick6 R,MODX M,5537,Sd Hip Stick6 R,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5275,Sd OrchC 1 St,MODX M,5617,Sd OrchC 1 St,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5355,Sd T9Rim,MODX M,5697,Sd T9Rim,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5435,Sd Timbr,MODX M,5777,Sd Timbr,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5196,Sd Hip Stick7,MODX M,5538,Sd Hip Stick7,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5276,Sd OrchC 1 L,MODX M,5618,Sd OrchC 1 L,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5356,T9 SD 1-1,MODX M,5698,T9 SD 1-1,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
MONTAGE,5436,Sd Wood,MODX M,5778,Sd Wood,EXACT_NAME,unique exact Yamaha waveform name,True,,"MONTAGE 6/7/8 Data List v3.50 (J0), shared legacy waveform catalog",legacy shared 1–6347 catalog; Yamaha documents MONTAGE↔MODX compatibility
