region,offset_dec,offset_hex,size,field,status,encoding,meaning,evidence,notes
PART_COMMON,2247,0x08C7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2248,0x08C8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2249,0x08C9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2250,0x08CA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2251,0x08CB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2252,0x08CC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2253,0x08CD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2254,0x08CE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2255,0x08CF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2256,0x08D0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2257,0x08D1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2258,0x08D2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2259,0x08D3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2260,0x08D4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2261,0x08D5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2262,0x08D6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2263,0x08D7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2264,0x08D8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2265,0x08D9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2266,0x08DA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2267,0x08DB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2268,0x08DC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2269,0x08DD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2270,0x08DE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2271,0x08DF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2272,0x08E0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2273,0x08E1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2274,0x08E2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2275,0x08E3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2276,0x08E4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2277,0x08E5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2278,0x08E6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2279,0x08E7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2280,0x08E8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2281,0x08E9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2282,0x08EA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2283,0x08EB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2284,0x08EC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2285,0x08ED,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2286,0x08EE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2287,0x08EF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2288,0x08F0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2289,0x08F1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2290,0x08F2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2291,0x08F3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2292,0x08F4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2293,0x08F5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2294,0x08F6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2295,0x08F7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2296,0x08F8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2297,0x08F9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2298,0x08FA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2299,0x08FB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2300,0x08FC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2301,0x08FD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2302,0x08FE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2303,0x08FF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2304,0x0900,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2305,0x0901,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2306,0x0902,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2307,0x0903,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2308,0x0904,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2309,0x0905,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2310,0x0906,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2311,0x0907,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2312,0x0908,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2313,0x0909,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2314,0x090A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2315,0x090B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2316,0x090C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2317,0x090D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2318,0x090E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2319,0x090F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2320,0x0910,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2321,0x0911,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2322,0x0912,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2323,0x0913,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2324,0x0914,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2325,0x0915,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2326,0x0916,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2327,0x0917,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2328,0x0918,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2329,0x0919,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2330,0x091A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2331,0x091B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2332,0x091C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2333,0x091D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2334,0x091E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2335,0x091F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2336,0x0920,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2337,0x0921,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2338,0x0922,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2339,0x0923,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2340,0x0924,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2341,0x0925,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2342,0x0926,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2343,0x0927,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2344,0x0928,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2345,0x0929,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2346,0x092A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2347,0x092B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2348,0x092C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2349,0x092D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2350,0x092E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2351,0x092F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2352,0x0930,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2353,0x0931,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2354,0x0932,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2355,0x0933,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2356,0x0934,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2357,0x0935,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2358,0x0936,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2359,0x0937,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2360,0x0938,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2361,0x0939,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2362,0x093A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2363,0x093B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2364,0x093C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2365,0x093D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2366,0x093E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2367,0x093F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2368,0x0940,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2369,0x0941,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2370,0x0942,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2371,0x0943,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2372,0x0944,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2373,0x0945,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2374,0x0946,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2375,0x0947,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2376,0x0948,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2377,0x0949,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2378,0x094A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2379,0x094B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2380,0x094C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2381,0x094D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2382,0x094E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2383,0x094F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2384,0x0950,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2385,0x0951,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2386,0x0952,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2387,0x0953,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2388,0x0954,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2389,0x0955,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2390,0x0956,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2391,0x0957,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2392,0x0958,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2393,0x0959,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2394,0x095A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2395,0x095B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2396,0x095C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2397,0x095D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2398,0x095E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2399,0x095F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2400,0x0960,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2401,0x0961,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2402,0x0962,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2403,0x0963,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2404,0x0964,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2405,0x0965,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2406,0x0966,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2407,0x0967,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2408,0x0968,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2409,0x0969,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2410,0x096A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2411,0x096B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2412,0x096C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2413,0x096D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2414,0x096E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2415,0x096F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2416,0x0970,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2417,0x0971,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2418,0x0972,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2419,0x0973,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2420,0x0974,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2421,0x0975,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2422,0x0976,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2423,0x0977,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2424,0x0978,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2425,0x0979,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2426,0x097A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2427,0x097B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2428,0x097C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2429,0x097D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2430,0x097E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2431,0x097F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2432,0x0980,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2433,0x0981,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2434,0x0982,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2435,0x0983,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2436,0x0984,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2437,0x0985,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2438,0x0986,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2439,0x0987,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2440,0x0988,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2441,0x0989,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2442,0x098A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2443,0x098B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2444,0x098C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2445,0x098D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2446,0x098E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2447,0x098F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2448,0x0990,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2449,0x0991,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2450,0x0992,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2451,0x0993,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2452,0x0994,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2453,0x0995,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2454,0x0996,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2455,0x0997,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2456,0x0998,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2457,0x0999,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2458,0x099A,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2459,0x099B,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2460,0x099C,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2461,0x099D,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2462,0x099E,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2463,0x099F,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2464,0x09A0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2465,0x09A1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2466,0x09A2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2467,0x09A3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2468,0x09A4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2469,0x09A5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2470,0x09A6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2471,0x09A7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2472,0x09A8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2473,0x09A9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2474,0x09AA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2475,0x09AB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2476,0x09AC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2477,0x09AD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2478,0x09AE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2479,0x09AF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2480,0x09B0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2481,0x09B1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2482,0x09B2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2483,0x09B3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2484,0x09B4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2485,0x09B5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2486,0x09B6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2487,0x09B7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2488,0x09B8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2489,0x09B9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2490,0x09BA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2491,0x09BB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2492,0x09BC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2493,0x09BD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2494,0x09BE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2495,0x09BF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2496,0x09C0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2497,0x09C1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2498,0x09C2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2499,0x09C3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2500,0x09C4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2501,0x09C5,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2502,0x09C6,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2503,0x09C7,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2504,0x09C8,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2505,0x09C9,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2506,0x09CA,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2507,0x09CB,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2508,0x09CC,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2509,0x09CD,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2510,0x09CE,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2511,0x09CF,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2512,0x09D0,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2513,0x09D1,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2514,0x09D2,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2515,0x09D3,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
PART_COMMON,2516,0x09D4,1,,UNKNOWN,,Information saknas / ännu ej förklarad,,
